rock.m4a	00:00:00.77
room.m4a	00:00:02.41
ru.m4a	00:00:02.11
rug.m4a	00:00:00.74
run.m4a	00:00:01.88
rung.m4a	00:00:01.97
rush.m4a	00:00:02.25
s.m4a	00:00:02.09
s_sound.m4a	00:00:00.53
sa.m4a	00:00:02.21
sack.m4a	00:00:02.09
sad.m4a	00:00:02.39
sail.m4a	00:00:02.21
salad.m4a	00:00:00.84
sand.m4a	00:00:00.93
save.m4a	00:00:00.98
say.m4a	00:00:00.79
sc.m4a	00:00:02.16
scar.m4a	00:00:02.25
se.m4a	00:00:01.72
sea.m4a	00:00:00.74
seal.m4a	00:00:02.14
see.m4a	00:00:00.74
seed.m4a	00:00:02.09
sell.m4a	00:00:01.18
sh.m4a	00:00:00.44
shake.m4a	00:00:00.79
shape.m4a	00:00:00.88
share.m4a	00:00:00.81
she.m4a	00:00:00.74
sheep.m4a	00:00:02.04
ship.m4a	00:00:01.81
shirt.m4a	00:00:02.07
shoe.m4a	00:00:00.81
shop.m4a	00:00:01.93
short.m4a	00:00:00.91
shot.m4a	00:00:02.21
show.m4a	00:00:02.04
shut.m4a	00:00:02.18
shy.m4a	00:00:00.88
shy_02.m4a	00:00:00.86
sick.m4a	00:00:02.28
sing.m4a	00:00:00.91
sit.m4a	00:00:00.81
sk.m4a	00:00:02.16
skin.m4a	00:00:02.30
skip.m4a	00:00:02.14
skirt.m4a	00:00:02.48
sky.m4a	00:00:00.88
sl.m4a	00:00:02.09
slow.m4a	00:00:00.93
sm.m4a	00:00:02.32
small.m4a	00:00:00.91
smile.m4a	00:00:00.93
smog.m4a	00:00:02.14
sn.m4a	00:00:00.81
snail.m4a	00:00:00.93
snake.m4a	00:00:00.88
snap.m4a	00:00:02.02
snip.m4a	00:00:02.23
snow.m4a	00:00:02.11
so.m4a	00:00:02.16
soap.m4a	00:00:00.95
soil.m4a	00:00:02.14
son.m4a	00:00:00.79
song.m4a	00:00:00.88
soon.m4a	00:00:02.18
sp.m4a	00:00:02.02
span.m4a	00:00:02.55
spin.m4a	00:00:02.11
spoon.m4a	00:00:01.00
spot.m4a	00:00:02.18
st.m4a	00:00:00.60
star.m4a	00:00:02.09
stay.m4a	00:00:02.32
stem.m4a	00:00:02.28
step.m4a	00:00:02.14
stir.m4a	00:00:02.23
store.m4a	00:00:00.91
such.m4a	00:00:02.21
sun.m4a	00:00:00.84
sun2.m4a	00:00:00.81
sun3.m4a	00:00:00.91
sung.m4a	00:00:02.16
sw.m4a	00:00:01.81
swim.m4a	00:00:02.14
t.m4a	00:00:01.53
t_sound.m4a	00:00:00.28
ta.m4a	00:00:01.81
tack.m4a	00:00:01.95
tail.m4a	00:00:00.77
tall.m4a	00:00:00.72
tank.m4a	00:00:00.79
tap.m4a	00:00:00.84
tea.m4a	00:00:00.70
teach.m4a	00:00:00.84
team.m4a	00:00:00.81
ten.m4a	00:00:00.67
tent.m4a	00:00:00.79
test.m4a	00:00:00.86
th.m4a	00:00:00.72
that.m4a	00:00:02.23
the.m4a	00:00:00.70
them.m4a	00:00:01.90
then.m4a	00:00:02.16
there.m4a	00:00:00.81
they.m4a	00:00:02.25
this.m4a	00:00:01.79
to.m4a	00:00:01.88
top.m4a	00:00:01.83
tr.m4a	00:00:00.70
tray.m4a	00:00:01.93
tree.m4a	00:00:00.72
truck.m4a	00:00:00.77
tub.m4a	00:00:00.72
u.m4a	00:00:01.74
u_sound.m4a	00:00:00.51
ue.m4a	00:00:01.95
ugly.m4a	00:00:00.86
uncle.m4a	00:00:00.81
under.m4a	00:00:00.84
ung.m4a	00:00:02.00
up.m4a	00:00:00.72
ur.m4a	00:00:01.97
v.m4a	00:00:02.76
v_sound.m4a	00:00:00.72
va.m4a	00:00:02.04
van.m4a	00:00:00.81
ve.m4a	00:00:01.79
very.m4a	00:00:00.77
vest.m4a	00:00:00.95
visit.m4a	00:00:00.91
voice.m4a	00:00:00.95
w.m4a	00:00:01.72
w_sound.m4a	00:00:00.58
walk.m4a	00:00:00.79
wash.m4a	00:00:00.81
watch.m4a	00:00:00.81
water.m4a	00:00:00.86
we.m4a	00:00:02.07
wear.m4a	00:00:00.72
wet.m4a	00:00:00.72
wh.m4a	00:00:00.53
whale.m4a	00:00:00.74
what.m4a	00:00:02.02
when.m4a	00:00:01.90
whip.m4a	00:00:01.70
white.m4a	00:00:00.98
whiz.m4a	00:00:02.02
who.m4a	00:00:00.65
why.m4a	00:00:00.72
win.m4a	00:00:01.79
wind.m4a	00:00:00.74
wish.m4a	00:00:02.11
with.m4a	00:00:02.02
x.m4a	00:00:00.60
x_sound.m4a	00:00:00.88
y.m4a	00:00:01.86
y_sound.m4a	00:00:00.56
ya.m4a	00:00:01.90
yard.m4a	00:00:00.86
ye.m4a	00:00:01.76
yellow.m4a	00:00:00.81
yes.m4a	00:00:00.88
yolk.m4a	00:00:00.81
z.m4a	00:00:02.32
z_sound.m4a	00:00:00.72
zebra.m4a	00:00:00.91
zero.m4a	00:00:00.86
zi.m4a	00:00:02.18
zip.m4a	00:00:00.67
zoo.m4a	00:00:00.81
